booking_id,hotel_id,commission_rate_pct,revenue_share_partner,revenue_share_platform
2267,9,14.000000000000002,1745.55,284.16
2268,9,14.000000000000002,1763.9,287.15
2269,9,14.000000000000002,2133.71,347.35
2270,9,14.000000000000002,2274.39,0.0
2271,9,14.000000000000002,1965.93,0.0
2272,9,14.000000000000002,1687.78,274.75
2273,9,14.000000000000002,1170.12,190.49
2274,9,14.000000000000002,1373.11,223.53
2275,9,17.0,1436.57,294.24
2276,9,17.0,1584.26,324.49
2277,9,14.000000000000002,2212.07,360.11
2278,9,14.000000000000002,1587.83,258.48
2279,9,14.000000000000002,1596.52,259.9
2280,9,14.000000000000002,1894.47,308.4
2281,9,17.0,1296.2,265.49
2282,9,14.000000000000002,2102.46,342.26
2283,9,14.000000000000002,2238.34,364.38
2284,9,14.000000000000002,1511.41,246.04
2285,9,14.000000000000002,2002.12,0.0
2286,9,14.000000000000002,1752.54,285.3
2287,9,14.000000000000002,1323.55,215.46
2288,9,17.0,1771.46,362.83
2289,9,14.000000000000002,2031.81,330.76
2290,9,14.000000000000002,1793.62,291.98
2291,9,14.000000000000002,1510.01,245.81
2292,9,14.000000000000002,1930.32,314.24
2293,9,14.000000000000002,1297.22,211.18
2294,9,14.000000000000002,1280.43,208.44
2295,9,14.000000000000002,1175.07,191.29
2296,9,14.000000000000002,2274.13,370.21
2297,9,17.0,1799.02,368.47
2298,9,17.0,1965.32,402.54
2299,9,14.000000000000002,1423.52,231.74
2300,9,14.000000000000002,1644.36,267.69
2301,9,17.0,1268.0,259.71
2302,9,14.000000000000002,1551.16,252.51
2303,9,14.000000000000002,1607.11,261.62
2304,9,14.000000000000002,2415.09,0.0
2305,9,17.0,2458.94,0.0
2306,9,17.0,2074.47,0.0
2307,9,14.000000000000002,1621.45,263.96
2308,9,14.000000000000002,1360.48,221.47
2309,9,14.000000000000002,1684.22,274.17
2310,9,17.0,1397.55,286.24
2311,9,14.000000000000002,1546.62,251.78
2312,9,14.000000000000002,1644.06,0.0
2313,9,14.000000000000002,1399.03,227.75
2314,9,14.000000000000002,1507.68,245.44
2315,9,14.000000000000002,1721.56,0.0
2316,9,14.000000000000002,1599.82,260.44
2317,9,14.000000000000002,2121.09,345.29
2318,9,14.000000000000002,1999.5,325.5
2319,9,14.000000000000002,2351.69,0.0
2320,9,14.000000000000002,1439.64,234.36
2321,9,17.0,1105.11,226.35
2322,9,14.000000000000002,1565.17,254.8
2323,9,14.000000000000002,1306.89,212.75
2324,9,17.0,1584.4,324.52
2325,9,14.000000000000002,1803.76,293.63
2326,9,14.000000000000002,1607.37,261.66
2327,9,14.000000000000002,1693.89,275.75
2328,9,14.000000000000002,1479.08,240.78
2329,9,14.000000000000002,1349.04,219.61
2330,9,14.000000000000002,1538.52,0.0
2331,9,17.0,1511.11,309.51
2332,9,14.000000000000002,2072.13,0.0
2333,9,14.000000000000002,1737.87,282.91
2334,9,14.000000000000002,1671.61,272.12
2335,9,14.000000000000002,2127.15,0.0
2336,9,17.0,1272.11,260.55
2337,9,14.000000000000002,1482.78,241.38
2338,9,14.000000000000002,2000.35,325.64
2339,9,17.0,1896.21,388.38
2340,9,14.000000000000002,2102.98,342.35
2341,9,17.0,1533.02,313.99
2342,9,17.0,1643.13,336.55
2343,9,14.000000000000002,1766.85,0.0
2344,9,14.000000000000002,1719.63,0.0
2345,9,17.0,1379.03,282.45
2346,9,14.000000000000002,1477.63,240.54
2347,9,14.000000000000002,2097.85,341.51
2348,9,14.000000000000002,1507.49,245.41
2349,9,14.000000000000002,1402.69,228.34
2350,9,14.000000000000002,1254.82,204.27
2351,9,14.000000000000002,1854.36,301.87
2352,9,17.0,1969.71,403.43
2353,9,14.000000000000002,1950.14,317.47
2354,9,14.000000000000002,1928.52,313.94
2355,9,14.000000000000002,1650.51,268.69
2356,9,14.000000000000002,1257.47,204.7
2357,9,14.000000000000002,1400.4,227.97
2358,9,14.000000000000002,1603.99,261.11
2359,9,14.000000000000002,1722.86,280.46
2360,9,14.000000000000002,1930.98,314.35
2361,9,14.000000000000002,2183.71,355.49
2362,9,14.000000000000002,1872.93,0.0
2363,9,17.0,2094.76,0.0
2364,9,14.000000000000002,1682.33,0.0
2365,9,14.000000000000002,1432.42,233.19
2366,9,14.000000000000002,1951.54,317.69
2367,9,14.000000000000002,1853.92,301.8
2368,9,14.000000000000002,2498.5,0.0
2369,9,14.000000000000002,1147.01,186.72
2370,9,14.000000000000002,1372.35,223.41
2371,9,17.0,1633.6,334.59
2372,9,14.000000000000002,1857.43,302.37
2373,9,14.000000000000002,2032.06,0.0
2374,9,14.000000000000002,2407.3,0.0
2375,9,14.000000000000002,2055.52,334.62
2376,9,14.000000000000002,1293.64,210.59
2377,9,14.000000000000002,1716.15,279.37
2378,9,17.0,1581.64,323.95
2379,9,14.000000000000002,1641.34,267.2
2380,9,14.000000000000002,2200.6,358.24
2381,9,14.000000000000002,1524.29,248.14
2382,9,17.0,2122.67,0.0
2383,9,14.000000000000002,1937.03,0.0
2384,9,14.000000000000002,1458.35,237.41
2385,9,14.000000000000002,1685.09,0.0
2386,9,17.0,1092.95,223.86
2387,9,14.000000000000002,2181.78,355.17
2388,9,17.0,1956.35,0.0
2389,9,17.0,2264.68,0.0
2390,9,17.0,1730.78,354.5
2391,9,14.000000000000002,1217.81,198.25
2392,9,14.000000000000002,1431.57,233.05
2393,9,17.0,1617.4,331.27
2394,9,14.000000000000002,1473.6,239.89
2395,9,14.000000000000002,1467.5,238.89
2396,9,14.000000000000002,2101.02,342.03
2397,9,17.0,1747.86,357.99
2398,9,14.000000000000002,1779.31,289.66
2399,9,14.000000000000002,1163.13,189.35
2400,9,14.000000000000002,1311.96,213.58
2401,9,14.000000000000002,2225.22,362.24
2402,9,14.000000000000002,2075.7,337.9
2403,9,14.000000000000002,1617.18,263.26
2404,9,14.000000000000002,1623.75,0.0
2405,9,17.0,1779.79,364.53
2406,9,14.000000000000002,1795.44,292.28
2407,9,17.0,1755.49,359.56
2408,9,14.000000000000002,1769.62,288.08
2409,9,17.0,1525.6,312.47
2410,9,17.0,2009.82,411.65
2411,9,17.0,2031.96,0.0
2412,9,17.0,1647.42,337.42
2413,9,17.0,1601.02,327.92
2414,9,14.000000000000002,1691.29,275.33
2415,9,14.000000000000002,2015.53,328.11
2416,9,14.000000000000002,2204.89,0.0
2417,9,17.0,1934.61,396.25
2418,9,17.0,1737.17,0.0
2419,9,14.000000000000002,1472.42,239.7
2420,9,17.0,1517.94,310.9
2421,9,14.000000000000002,1189.75,193.68
2422,9,17.0,1835.85,376.02
2423,9,14.000000000000002,1464.12,238.35
2424,9,14.000000000000002,1455.75,236.98
2425,9,14.000000000000002,1718.53,0.0
2426,9,14.000000000000002,1500.06,244.2
2427,9,14.000000000000002,1313.94,213.9
2428,9,14.000000000000002,1420.21,231.2
2429,9,14.000000000000002,2054.09,334.39
2430,9,14.000000000000002,1579.83,257.18
2431,9,14.000000000000002,1845.25,300.39
2432,9,17.0,1176.68,241.01
2433,9,17.0,1517.95,310.9
2434,9,14.000000000000002,2200.91,0.0
2435,9,14.000000000000002,1675.64,272.78
2436,9,14.000000000000002,1847.59,300.77
2437,9,17.0,1659.83,339.96
2438,9,14.000000000000002,1587.32,258.4
2439,9,14.000000000000002,1257.33,204.68
2440,9,14.000000000000002,1737.17,0.0
2441,9,14.000000000000002,1333.04,217.01
2442,9,14.000000000000002,1356.87,220.89
2443,9,17.0,1449.83,296.95
2444,9,14.000000000000002,1651.5,0.0
2445,9,17.0,1543.81,316.2
2446,9,14.000000000000002,1453.98,236.69
2447,9,14.000000000000002,1402.3,228.28
2448,9,14.000000000000002,1293.19,210.52
2449,9,14.000000000000002,1868.72,304.21
2450,9,14.000000000000002,2023.37,329.39
2451,9,14.000000000000002,1731.06,281.8
2452,9,14.000000000000002,1780.45,0.0
2453,9,14.000000000000002,1534.21,249.76
2454,9,14.000000000000002,1450.63,236.15
2455,9,14.000000000000002,1380.69,224.76
2456,9,17.0,1449.98,0.0
2457,9,14.000000000000002,1945.41,316.69
2458,10,21.0,2974.83,790.78
2459,10,21.0,2476.89,658.41
2460,10,21.0,3301.73,0.0
2461,10,21.0,2077.19,552.17
2462,10,24.0,2504.08,790.76
2463,10,21.0,2690.64,715.23
2464,10,24.0,3193.04,1008.33
2465,10,21.0,3107.85,826.14
2466,10,21.0,3361.92,893.67
2467,10,21.0,2408.39,640.21
2468,10,21.0,2477.91,658.69
2469,10,21.0,1978.51,525.93
2470,10,21.0,2664.73,708.35
2471,10,24.0,3114.34,983.48
2472,10,24.0,2221.04,701.38
2473,10,24.0,2925.38,923.8
2474,10,21.0,2755.34,732.43
2475,10,24.0,2344.57,740.39
2476,10,24.0,2330.78,736.04
2477,10,21.0,2035.43,541.06
2478,10,24.0,2399.23,757.65
2479,10,21.0,3480.3,0.0
2480,10,24.0,2320.9,732.92
2481,10,21.0,2753.46,731.93
2482,10,24.0,2130.0,672.63
2483,10,21.0,3354.48,0.0
2484,10,21.0,3104.55,0.0
2485,10,21.0,3189.36,847.8
2486,10,24.0,2903.22,916.8
2487,10,21.0,2572.7,683.88
2488,10,24.0,2495.79,788.15
2489,10,21.0,2109.35,560.71
2490,10,24.0,2338.69,738.54
2491,10,24.0,2367.12,747.51
2492,10,21.0,2217.21,589.38
2493,10,24.0,2999.88,947.33
2494,10,21.0,2820.55,749.77
2495,10,21.0,2820.79,749.83
2496,10,24.0,1898.41,599.5
2497,10,21.0,2284.02,607.14
2498,10,21.0,2357.51,626.68
2499,10,21.0,2845.0,756.26
2500,10,21.0,2646.37,703.47
2501,10,21.0,2464.33,655.08
2502,10,24.0,2777.66,877.16
2503,10,21.0,2392.92,636.09
2504,10,21.0,2132.04,566.74
2505,10,21.0,2322.51,617.37
2506,10,21.0,2942.66,782.22
2507,10,21.0,3276.44,870.95
2508,10,21.0,3054.93,812.07
2509,10,24.0,2127.77,671.93
2510,10,24.0,2108.1,665.72
2511,10,24.0,2005.85,633.42
2512,10,24.0,1790.77,565.51
2513,10,24.0,2705.11,854.24
2514,10,21.0,2434.52,647.15
2515,10,21.0,2429.8,645.89
2516,10,21.0,2072.01,550.79
2517,10,24.0,3176.07,0.0
2518,10,24.0,2353.61,743.24
2519,10,24.0,2161.44,682.56
2520,10,21.0,2795.75,743.18
2521,10,21.0,3042.34,808.72
2522,10,24.0,2395.45,756.46
2523,10,24.0,2033.28,642.09
2524,10,24.0,1837.49,580.26
2525,10,21.0,2878.03,765.04
2526,10,21.0,2495.45,663.35
2527,10,21.0,2507.39,666.52
2528,10,21.0,2846.97,756.79
2529,10,21.0,3530.11,938.38
2530,10,21.0,2063.99,548.65
2531,10,24.0,2261.2,714.06
2532,10,21.0,2349.13,624.45
2533,10,21.0,2777.59,0.0
2534,10,21.0,3537.28,0.0
2535,10,21.0,3649.99,0.0
2536,10,21.0,2793.72,742.63
2537,10,21.0,2615.43,695.24
2538,10,21.0,2757.01,732.88
2539,10,21.0,2294.44,609.91
2540,10,21.0,2289.97,608.72
2541,10,21.0,2704.87,719.02
2542,10,21.0,2779.83,738.94
2543,10,21.0,2241.74,595.91
2544,10,24.0,1825.37,576.43
2545,10,21.0,2288.4,608.31
2546,10,21.0,1972.32,524.29
2547,10,21.0,2245.72,596.96
2548,10,21.0,2965.77,788.37
2549,10,21.0,2784.02,740.05
2550,10,24.0,3190.35,0.0
2551,10,21.0,2400.15,638.01
2552,10,24.0,2408.79,760.67
2553,10,24.0,1897.08,599.08
2554,10,24.0,2281.97,720.62
2555,10,24.0,4066.76,0.0
2556,10,24.0,4296.19,0.0
2557,10,21.0,3162.09,840.56
2558,10,24.0,1914.96,604.72
2559,10,24.0,1928.29,608.94
2560,10,24.0,2283.09,720.98
2561,10,21.0,2366.37,629.04
2562,10,24.0,3105.63,980.73
2563,10,24.0,2569.83,811.53
2564,10,21.0,3834.27,0.0
2565,10,24.0,2385.48,753.31
2566,10,21.0,2086.41,554.61
2567,10,24.0,2300.82,726.58
2568,10,21.0,2290.34,608.83
2569,10,21.0,2930.64,779.03
2570,10,21.0,2310.64,614.22
2571,10,24.0,2714.89,857.34
2572,10,21.0,2720.68,723.22
2573,10,21.0,2189.13,581.92
2574,10,24.0,1839.34,580.84
2575,10,21.0,1907.87,507.16
2576,10,21.0,3472.07,0.0
2577,10,21.0,2947.0,783.38
2578,10,21.0,3392.03,901.68
2579,10,21.0,2981.13,0.0
2580,10,21.0,2404.55,639.19
2581,10,24.0,2385.18,753.22
2582,10,24.0,2888.58,0.0
2583,10,21.0,3404.72,0.0
2584,10,21.0,3160.91,0.0
2585,10,21.0,3698.26,0.0
2586,10,21.0,2208.42,587.05
2587,10,21.0,2445.11,649.96
2588,10,24.0,2333.58,736.92
2589,10,24.0,1928.01,608.84
2590,10,21.0,3078.19,818.25
2591,10,21.0,2582.04,686.36
2592,10,21.0,2670.68,709.93
2593,10,21.0,2804.23,745.43
2594,10,21.0,2547.29,677.13
2595,10,21.0,2424.98,644.61
2596,10,21.0,2868.13,762.41
2597,10,21.0,2378.89,632.36
2598,10,21.0,2410.25,640.7
2599,10,24.0,3088.03,975.17
2600,10,21.0,2890.75,768.43
2601,10,21.0,2138.06,568.34
2602,10,21.0,1899.08,504.82
2603,10,21.0,2022.23,537.56
2604,10,21.0,3160.86,840.23
2605,10,21.0,3047.24,810.02
2606,10,21.0,3004.69,798.71
2607,10,24.0,2316.28,0.0
2608,10,24.0,2175.26,686.92
2609,10,21.0,2206.94,586.66
2610,10,21.0,3171.96,0.0
2611,10,21.0,3107.18,825.96
2612,10,21.0,2822.88,750.38
2613,10,21.0,2367.54,629.35
2614,10,21.0,2163.68,575.15
2615,10,21.0,3398.02,0.0
2616,10,21.0,2042.24,542.87
2617,10,24.0,2471.83,780.58
2618,10,21.0,2968.55,789.11
2619,10,21.0,2548.68,677.5
2620,10,21.0,3143.88,835.71
2621,10,24.0,2679.77,0.0
2622,10,21.0,2731.1,725.99
2623,10,21.0,2310.5,614.18
2624,10,21.0,2849.67,757.51
2625,10,21.0,2455.84,652.82
2626,10,21.0,3074.07,817.16
2627,10,21.0,3303.99,878.27
2628,10,21.0,2541.4,675.56
2629,10,21.0,2984.79,793.43
2630,10,21.0,2923.45,0.0
2631,10,21.0,2173.16,577.68
2632,10,21.0,3366.43,894.87
2633,10,24.0,2549.38,805.07
2634,10,21.0,2731.65,726.14
2635,10,24.0,2282.14,720.67
2636,10,21.0,2230.87,593.02
2637,10,21.0,2431.68,646.4
2638,10,24.0,2153.0,679.89
2639,10,21.0,3111.67,827.15
2640,10,21.0,2763.89,734.71
2641,10,21.0,4031.01,0.0
2642,10,21.0,2036.75,541.41
2643,10,21.0,2295.26,610.13
2644,10,24.0,2698.43,852.14
2645,10,24.0,3284.26,0.0
2646,10,21.0,2818.84,749.31
2647,10,21.0,3038.99,807.83
2648,10,21.0,2801.35,744.66
2649,10,24.0,2298.46,725.83
2650,10,21.0,2063.85,548.62
2651,10,21.0,2897.25,770.16
2652,10,24.0,2805.8,0.0
2653,10,21.0,2769.47,736.19
2654,10,21.0,3202.72,0.0
2655,10,21.0,2957.4,786.15
2656,10,21.0,2460.43,654.04
2657,10,21.0,2379.09,632.42
2658,10,21.0,2678.15,711.91
2659,10,21.0,2513.07,668.03
2660,10,21.0,3368.09,0.0
2661,10,21.0,2609.28,693.61
2662,10,21.0,3131.67,832.47
2663,10,24.0,1905.79,601.83
2664,10,24.0,2177.74,687.71
2665,10,21.0,3334.62,0.0
2666,10,21.0,2600.13,691.18
2667,10,21.0,2688.76,714.73
2668,10,21.0,2916.58,775.29
2669,10,21.0,2626.88,698.28
2670,10,21.0,2665.11,708.45
2671,10,21.0,2442.44,649.26
2672,10,21.0,2604.16,692.24
2673,10,21.0,2658.16,706.6
2674,10,24.0,2155.13,680.57
2675,10,24.0,2764.2,872.91
2676,10,21.0,2864.49,761.45
2677,10,21.0,2604.72,692.4
2678,10,21.0,2850.88,0.0
2679,10,21.0,2388.52,634.92
2680,10,21.0,2247.54,597.45
2681,10,21.0,2509.06,666.97
2682,10,24.0,3266.02,1031.37
2683,10,24.0,2764.75,873.08
2684,10,24.0,2219.12,700.78
2685,10,21.0,2058.86,547.29
2686,10,21.0,2657.04,706.3
2687,10,21.0,2342.17,622.6
2688,10,24.0,2144.51,677.21
2689,10,24.0,3227.32,1019.16
2690,10,24.0,3043.36,961.06
2691,10,21.0,2511.47,667.6
2692,10,21.0,2020.86,537.19
2693,10,24.0,2277.0,719.05
2694,10,21.0,1886.8,501.56
2695,10,24.0,2960.93,935.03
2696,10,21.0,3745.72,0.0
2697,10,21.0,3915.04,0.0
2698,10,21.0,2320.85,616.93
2699,10,21.0,2116.35,562.58
2700,10,21.0,2343.62,622.99
2701,10,21.0,2640.35,701.86
2702,10,21.0,2987.06,794.03
2703,10,21.0,2857.0,759.46
2704,10,24.0,2969.13,937.62
2705,10,21.0,2078.7,552.56
2706,10,21.0,2083.15,553.75
2707,10,21.0,2498.23,664.09
2708,10,21.0,3388.15,0.0
2709,10,21.0,2833.71,753.26
2710,10,21.0,2895.76,769.76
2711,10,21.0,3961.14,0.0
2712,10,21.0,2365.25,628.74
2713,10,21.0,2715.69,721.89
2714,10,21.0,2547.37,0.0
2715,10,21.0,1997.29,530.92
2716,10,21.0,2915.52,775.01
2717,10,21.0,3001.2,0.0
2718,10,21.0,2429.46,645.81
2719,10,21.0,2166.8,575.99
2720,10,24.0,2548.96,804.94
2721,10,21.0,2301.99,611.92
2722,10,24.0,2149.36,678.75
2723,10,21.0,2954.17,785.28
2724,10,21.0,2746.53,730.09
2725,10,21.0,3370.48,895.95
2726,10,21.0,2027.66,539.0
2727,10,21.0,2268.33,602.98
2728,10,24.0,2494.55,787.75
2729,10,24.0,2101.12,663.51
2730,10,24.0,3135.74,0.0
2731,11,20.0,3279.41,819.85
2732,11,20.0,3009.11,752.28
2733,11,17.0,2396.71,490.89
2734,11,17.0,3135.63,0.0
2735,11,20.0,2354.99,588.75
2736,11,17.0,2924.16,598.92
2737,11,17.0,3447.15,0.0
2738,11,20.0,3109.16,777.29
2739,11,17.0,2981.83,610.74
2740,11,17.0,2634.77,539.65
2741,11,17.0,2703.68,553.77
2742,11,17.0,2690.8,551.13
2743,11,20.0,2205.57,551.39
2744,11,20.0,3645.98,0.0
2745,11,17.0,3196.03,654.61
2746,11,17.0,3703.39,0.0
2747,11,20.0,2741.58,685.39
2748,11,20.0,2680.68,670.17
2749,11,17.0,3097.99,634.53
2750,11,17.0,3160.52,647.34
2751,11,20.0,3370.05,0.0
2752,11,17.0,3197.23,654.85
2753,11,20.0,4365.48,0.0
2754,11,17.0,2269.62,464.86
2755,11,17.0,2627.66,538.19
2756,11,17.0,3008.73,616.25
2757,11,17.0,2835.39,580.74
2758,11,20.0,2646.25,661.56
2759,11,20.0,3133.16,783.29
2760,11,20.0,3452.1,863.02
2761,11,17.0,2418.94,495.44
2762,11,17.0,2858.09,585.39
2763,11,17.0,2514.74,515.07
2764,11,17.0,2963.92,607.07
2765,11,20.0,3633.57,908.39
2766,11,20.0,3371.79,842.95
2767,11,17.0,2725.53,558.24
2768,11,17.0,2607.67,534.1
2769,11,17.0,2772.83,567.93
2770,11,17.0,2240.15,458.83
2771,11,17.0,2400.07,491.58
2772,11,17.0,3118.86,638.8
2773,11,17.0,3601.07,737.57
2774,11,20.0,3411.06,852.76
2775,11,17.0,2361.76,483.74
2776,11,17.0,3062.38,0.0
2777,11,20.0,2805.23,701.31
2778,11,17.0,3126.32,640.33
2779,11,17.0,4403.22,0.0
2780,11,17.0,3674.19,0.0
2781,11,17.0,3732.12,0.0
2782,11,17.0,3140.26,643.18
2783,11,17.0,2938.2,601.8
2784,11,17.0,2583.72,529.2
2785,11,17.0,2196.86,449.96
2786,11,17.0,2986.26,611.64
2787,11,17.0,2857.45,585.26
2788,11,17.0,2991.46,612.71
2789,11,17.0,2534.03,519.02
2790,11,17.0,2571.95,526.79
2791,11,20.0,2419.63,604.91
2792,11,17.0,2428.81,497.47
2793,11,17.0,3350.4,0.0
2794,11,17.0,2612.11,535.01
2795,11,20.0,3452.59,0.0
2796,11,17.0,2933.97,600.93
2797,11,17.0,2116.77,433.56
2798,11,17.0,2879.52,589.78
2799,11,17.0,2926.2,599.34
2800,11,17.0,3711.04,0.0
2801,11,17.0,2480.68,508.09
2802,11,17.0,2612.44,535.08
2803,11,17.0,2506.04,513.28
2804,11,20.0,2060.78,515.19
2805,11,20.0,2770.75,692.69
2806,11,20.0,2577.1,644.28
2807,11,17.0,3390.4,694.42
2808,11,17.0,3610.37,739.47
2809,11,20.0,3165.05,791.26
2810,11,17.0,2865.68,586.95
2811,11,20.0,2581.67,645.42
2812,11,17.0,2860.69,585.93
2813,11,17.0,2277.34,466.44
2814,11,17.0,3181.58,651.65
2815,11,17.0,3098.58,634.65
2816,11,17.0,3573.74,731.97
2817,11,17.0,2196.12,449.81
2818,11,20.0,2642.55,660.64
2819,11,20.0,2075.3,518.82
2820,11,17.0,2482.28,508.42
2821,11,20.0,3255.74,813.93
2822,11,17.0,2804.06,574.33
2823,11,17.0,3005.09,615.5
2824,11,17.0,2750.39,563.33
2825,11,17.0,2352.84,481.91
2826,11,17.0,2144.03,439.14
2827,11,17.0,3459.81,0.0
2828,11,17.0,3942.4,0.0
2829,11,17.0,2789.85,571.42
2830,11,17.0,3453.08,0.0
2831,11,17.0,2749.99,563.25
2832,11,20.0,2621.92,655.48
2833,11,17.0,3406.21,0.0
2834,11,20.0,3111.4,0.0
2835,11,20.0,2643.38,660.85
2836,11,20.0,4449.8,0.0
2837,11,20.0,2798.3,699.58
2838,11,17.0,3220.72,659.67
2839,11,17.0,2461.83,504.23
2840,11,17.0,2334.74,478.2
2841,11,17.0,2275.72,466.11
2842,11,20.0,3333.07,0.0
2843,11,17.0,2918.39,597.74
2844,11,17.0,3199.51,655.32
2845,11,20.0,2731.61,682.9
2846,11,17.0,3445.17,0.0
2847,11,17.0,2930.85,600.29
2848,11,17.0,2907.61,595.54
2849,11,17.0,3573.38,0.0
2850,11,17.0,3090.98,633.09
2851,11,20.0,3323.16,830.79
2852,11,17.0,2467.92,505.48
2853,11,20.0,2255.46,563.86
2854,11,17.0,3059.65,626.68
2855,11,17.0,2623.7,537.38
2856,11,17.0,2714.27,555.93
2857,11,20.0,3191.99,798.0
2858,11,17.0,2777.01,568.79
2859,11,17.0,2853.17,584.39
2860,11,17.0,2478.47,507.64
2861,11,17.0,2642.5,541.24
2862,11,20.0,3669.32,0.0
2863,11,20.0,3627.58,0.0
2864,11,17.0,2577.04,527.83
2865,11,17.0,2621.35,536.9
2866,11,17.0,2323.03,475.8
2867,11,17.0,3306.47,0.0
2868,11,17.0,2766.8,566.69
2869,11,17.0,3364.59,689.13
2870,11,17.0,3048.35,624.36
2871,11,17.0,2503.59,512.78
2872,11,17.0,2714.06,555.89
2873,11,20.0,3059.85,764.96
2874,11,20.0,2914.9,728.72
2875,11,17.0,3583.74,0.0
2876,11,17.0,2615.0,535.6
2877,11,20.0,2721.86,680.47
2878,11,17.0,3160.57,647.34
2879,11,17.0,3213.63,658.21
2880,11,17.0,2716.04,556.3
2881,11,17.0,2719.7,557.05
2882,11,20.0,2435.58,608.89
2883,11,17.0,2364.69,484.34
2884,11,17.0,3010.31,616.57
2885,11,20.0,2739.17,684.79
2886,11,17.0,3201.22,655.67
2887,11,17.0,2269.87,464.91
2888,11,17.0,2342.77,479.85
2889,11,17.0,2759.38,565.17
2890,11,17.0,2800.16,573.53
2891,11,17.0,3140.94,643.32
2892,11,17.0,2649.47,542.66
2893,11,17.0,3346.23,685.37
2894,11,17.0,2843.17,582.34
2895,11,20.0,2456.95,614.24
2896,11,17.0,3097.45,634.42
2897,11,20.0,2737.88,684.47
2898,11,17.0,2987.64,611.93
2899,11,20.0,2732.04,683.01
2900,11,17.0,3009.41,616.38
2901,11,17.0,2429.92,497.7
2902,11,17.0,2259.49,462.79
2903,11,20.0,2928.3,732.07
2904,11,17.0,2382.49,487.98
2905,11,20.0,3571.18,892.79
2906,11,17.0,4167.62,0.0
2907,11,17.0,2567.18,525.81
2908,11,17.0,2344.46,480.19
2909,11,17.0,4129.57,0.0
2910,11,17.0,2105.11,431.17
2911,11,20.0,2916.41,0.0
2912,11,17.0,3390.14,694.37
2913,11,20.0,3412.75,853.19
2914,11,17.0,3332.71,682.6
2915,11,17.0,3043.38,623.34
2916,11,17.0,2317.28,474.62
2917,11,17.0,2392.39,490.01
2918,11,17.0,2204.37,451.5
2919,11,17.0,3075.54,629.93
2920,11,17.0,3413.73,699.2
2921,11,20.0,2897.76,724.44
2922,11,17.0,2371.22,485.67
2923,11,17.0,3353.94,686.95
2924,11,17.0,2761.58,565.62
2925,11,17.0,2718.62,0.0
2926,11,17.0,4648.31,0.0
2927,11,17.0,3490.47,714.92
2928,11,17.0,3239.25,663.46
2929,11,17.0,2752.24,0.0
2930,11,20.0,3213.13,0.0
2931,11,20.0,2765.54,691.39
2932,11,17.0,3127.55,0.0
2933,11,17.0,2878.84,589.64
2934,11,17.0,2784.66,570.35
2935,11,17.0,4499.22,0.0
2936,11,20.0,3080.06,770.01
2937,11,17.0,3029.69,620.54
2938,11,17.0,2646.08,541.97
2939,11,17.0,3201.94,655.82
2940,11,20.0,2496.58,624.14
2941,11,17.0,3591.05,0.0
2942,11,17.0,3310.01,677.95
2943,11,17.0,2183.18,447.16
2944,11,17.0,2840.87,0.0
2945,11,20.0,3163.06,790.77
2946,11,20.0,2796.46,0.0
2947,11,17.0,3655.64,748.75
2948,11,17.0,3061.65,627.09
2949,11,17.0,3114.4,637.89
2950,11,17.0,3179.35,0.0
2951,11,17.0,2606.76,533.92
2952,11,17.0,2810.01,575.54
2953,11,17.0,2713.29,555.74
2954,11,20.0,3281.79,820.45
2955,11,17.0,3015.29,617.59
2956,11,20.0,2950.01,737.5
2957,11,17.0,2503.94,512.85
2958,11,17.0,2122.72,434.77
2959,11,17.0,2521.57,516.47
2960,11,17.0,2674.09,547.7
2961,11,20.0,3372.98,843.25
2962,11,20.0,3254.5,813.62
2963,11,17.0,3169.62,649.2
2964,11,20.0,2091.9,522.98
2965,11,17.0,2258.12,462.51
2966,11,20.0,3725.81,0.0
2967,11,17.0,3393.96,0.0
2968,11,17.0,3961.27,0.0
2969,11,17.0,3282.88,0.0
2970,11,17.0,2878.5,589.57
2971,11,17.0,3161.28,647.49
2972,11,20.0,2539.68,634.92
2973,11,20.0,2057.16,514.29
2974,11,17.0,3294.59,0.0
2975,11,17.0,3888.35,0.0
2976,11,17.0,2797.18,572.92
2977,11,17.0,2521.12,516.37
2978,11,17.0,2832.29,0.0
2979,11,17.0,3484.4,0.0
2980,11,17.0,2336.46,478.55
2981,11,20.0,2193.71,548.43
2982,11,17.0,3232.9,662.16
2983,11,17.0,3716.29,761.17
2984,11,17.0,3230.07,661.58
2985,11,17.0,2411.96,494.01
2986,11,20.0,2825.97,706.49
2987,11,17.0,2582.74,529.0
2988,11,17.0,2357.52,482.87
2989,11,17.0,4048.54,0.0
2990,11,17.0,3033.12,621.24
2991,11,17.0,3774.4,0.0
2992,11,17.0,2757.92,0.0
2993,11,20.0,2485.98,621.49
2994,11,17.0,2413.92,494.42
2995,11,17.0,2753.26,563.92
2996,11,17.0,4246.74,0.0
2997,11,17.0,3575.61,0.0
2998,11,17.0,2814.41,576.44
2999,11,20.0,1971.41,492.85
3000,11,17.0,2594.64,0.0
3001,11,17.0,2298.21,470.72
3002,11,17.0,2495.58,511.14
3003,11,17.0,3222.18,659.96
3004,12,21.0,4284.62,1138.95
3005,12,21.0,3736.94,993.37
3006,12,21.0,4592.1,1220.69
3007,12,24.0,5873.23,0.0
3008,12,21.0,3827.23,1017.36
3009,12,21.0,4464.09,1186.66
